UNODC;unodc_ddds@un.org;;;;;;;;;;
06/06/2022;;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;3159;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;317;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;2;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;31;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;6;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;207;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;2732;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;30;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;4;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;12;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;3;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;225;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;2891;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;342;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;10;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;4;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;486;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;2865;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;601;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;2;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;33;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;13;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;112;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;88;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;141;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;135;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;89;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;62;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;110;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;187;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;41;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;52;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;125;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;178;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;48;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;2;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;8;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;36;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;87;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;189;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;10;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;3;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;15;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;1;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;32;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;75;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;98;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;10;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;2;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;45;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;96;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;105;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;11;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;2;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;0;CTS
NIC;Nicaragua;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;2;CTS
NIC;Nicaragua;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;2;CTS
NIC;Nicaragua;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;7;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;3;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;2;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;3;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;8;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;9;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;6;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;1831;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;3302;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;7;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;39;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;5;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;5;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;1826;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;3987;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;894;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;9;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;77;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;15;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;5;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;1774;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;7;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;161;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;4;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;7;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;914;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;1660;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;3;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;61;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;13;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;5;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;1778;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;582;CTS
NOR;Norway;Europe;Northern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;1466;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;619;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;3581;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;2874;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;3416;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;7587;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;48;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;105;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;21;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;481;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;3493;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;2869;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;3486;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;8828;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;66;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;106;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;24;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;437;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;3259;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;2713;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;3500;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;9344;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;41;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;92;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;19;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;481;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;2871;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;2597;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;3378;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;9882;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;42;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;89;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;27;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;500;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;60;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;60;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;52;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;69;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;2;CTS
OMN;Oman;Asia;Western Asia;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;20;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;3;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;53;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;13;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;1;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;157;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;15;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;218;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;29;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;3;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;249;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;5;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;1906;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;14;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;3;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;229;PPR
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;8;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;41;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;33;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;28;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;10;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;5;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;7;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;34;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;17;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;30;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;3;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;2;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2018;Counts;14;CTS
PHL;Philippines;Asia;South-eastern Asia;Victims of sexual exploitation;Total;Total;Male;2018;Counts;36;CTS
