UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2013;Counts;1298;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;42;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;374;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;867;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;3;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;1395;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;50;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;77;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;256;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;208;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;348;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;157;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;45;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2014;Counts;28;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2014;Counts;1305;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;30;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;402;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;931;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;2;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;1453;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;51;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;91;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;262;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;204;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;360;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;152;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;40;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2015;Counts;20;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;1324;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;44;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;446;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;1059;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;3;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;1656;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;55;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;98;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;301;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;212;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;388;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;175;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;42;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2016;Counts;24;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;46;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;449;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;1005;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;1;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;1721;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;73;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;104;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;279;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;282;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;465;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;186;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;35;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2017;Counts;19;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;1412;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;49;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;475;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;1050;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;1;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;1605;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;92;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;106;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;268;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;255;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;466;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;178;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;58;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2018;Counts;20;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;1387;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;44;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;411;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;1019;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;1;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;1516;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;77;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;102;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;249;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;288;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;445;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;182;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;45;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2019;Counts;20;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2019;Counts;1351;FBI
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;69;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;359;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;1144;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;1;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;2000;CTS
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;89;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;110;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;348;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;319;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;586;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;184;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;67;CTS/NSO
USA;United States of America;Americas;Northern America;Persons arrested/suspected for intentional homicide;Female;2020;Counts;32;CTS/NSO
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2020;Counts;1420;FBI
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2015;Counts;215;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2015;Counts;1;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;3;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;20;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;30;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;10;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;62;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;1;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2016;Counts;253;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2016;Counts;0;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;1;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;21;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;37;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;7;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;1;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;67;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;0;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2017;Counts;203;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2017;Counts;2;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;1;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;16;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;20;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;10;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;4;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;51;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2018;Counts;176;CTS
UZB;Uzbekistan;Asia;Central Asia;Victims of intentional homicide;Female;2018;Counts;3;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;2;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;13;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;20;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;10;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;2;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;46;CTS
UZB;Uzbekistan;Asia;Central Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;1;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2012;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2013;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2014;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
VCT;Saint Vincent and the Grenadines;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2012;Counts;1;CTS
VUT;Vanuatu;Oceania;Melanesia;Victims of intentional homicide;Female;2020;Counts;1;External
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;17000;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;16600;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;16500;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;16400;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;17300;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;18300;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;18000;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;17300;UNODC estimate based on national data
BIG5_AMER;All Americas;Big 5;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;18400;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;34800;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;33900;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;33500;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;30500;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;31200;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;30400;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;30500;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;30800;UNODC estimate based on national data
BIG5_ASIA;All Asia;Big 5;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;29200;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;7200;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;6900;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;7000;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;7200;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;7000;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;6100;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;5700;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;5300;UNODC estimate based on national data
BIG5_EUR;All Europe;Big 5;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;5200;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;500;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;400;UNODC estimate based on national data
BIG5_OECANIA;All Oceania;Big 5;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;500;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;81500;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;80300;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;79900;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;78200;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;79900;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;79100;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;79100;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;78200;UNODC estimate based on national data
WORLD;World;World;World;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;77900;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;104;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;106;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;107,6818182;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;100,5877524;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;102;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;76,30434783;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;109;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;98;UNODC estimate based on national data
M49_AUS_NZL;Australia and New Zealand;M49 sub-region;Oceania;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;120;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;700;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;600;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;500;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;500;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;600;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;500;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;500;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;400;UNODC estimate based on national data
M49_C_ASIA;Central Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;400;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;5400;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;5200;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;5300;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;5500;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;5100;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;4400;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;4000;UNODC estimate based on national data
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;3700;UNODC estimate based on national data
